Format = Name, Type, Patch, rah, ram, ras, decd, decm, decs, I, Q, U, V, RotationMeasure, MajorAxis, MinorAxis, Orientation, ReferenceFrequency, SpectralIndex, LogarithmicSI

 , , MAIN_NCP_FIELD, 0, 0, 0.00, 90, 0, 0.00
P370C3, POINT, MAIN_NCP_FIELD, 22, 36, 13.219, 88, 15, 6.555, 1.444947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.374907, -4.702395, -28.075509], true
P370C4, POINT, MAIN_NCP_FIELD, 22, 36, 24.735, 88, 14, 54.524, 0.219952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.987826, 0.993411, 10.168762], true
PF63C1, POINT, MAIN_NCP_FIELD, 22, 36, 21.809, 88, 14, 53.417, 0.129849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.910362, 6.363957, 23.043179], true
PF64C1, POINT, MAIN_NCP_FIELD, 22, 35, 52.448, 88, 15, 31.164, 0.076084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.377885, 6.363955, 23.043166], true
PM324C1, POINT, MAIN_NCP_FIELD, 22, 36, 22.713, 88, 14, 53.756, 0.143108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-1.855402, 6.363957, 23.043179], true
PM328C1, POINT, MAIN_NCP_FIELD, 22, 35, 52.247, 88, 15, 31.766, 0.072081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.844677, 6.363953, 23.043156], true
PNN290C1, POINT, MAIN_NCP_FIELD, 22, 36, 23.864, 88, 14, 54.135, 0.064647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [0.388981, 6.363957, 23.043179], true
PQB22C1, POINT, MAIN_NCP_FIELD, 22, 36, 19.189, 88, 14, 55.22, 0.020223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 155164291.4, [-4.81571, 1.311942, 0.876561], true
P61C1, POINT, MAIN_NCP_FIELD, 22, 57, 59.036, 86, 50, 43.958, 0.028102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-4.254978, 30.442456, 147.753303], true
P190C1, POINT, MAIN_NCP_FIELD, 22, 50, 7.2, 87, 29, 20.811, 0.000279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [23.97903, 49.835307, 21.520571], true
P244C1, POINT, MAIN_NCP_FIELD, 23, 16, 22.286, 87, 49, 42.577, 0.068432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.3564, -7.30842, -23.328028], true
P411C1, POINT, MAIN_NCP_FIELD, 23, 38, 46.473, 88, 28, 34.506, 0.151847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.309772, 4.393075, 4.053534], true
P411C2, POINT, MAIN_NCP_FIELD, 23, 39, 2.539, 88, 28, 51.807, 0.130675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.542884, 4.393075, 4.053541], true
P420C1, POINT, MAIN_NCP_FIELD, 22, 48, 5.161, 88, 26, 43.972, 0.055252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.286193, 4.39308, 4.053567], true
P420C2, POINT, MAIN_NCP_FIELD, 22, 47, 47.621, 88, 26, 59.935, 0.05206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.345051, 4.393078, 4.053557], true
PB5C1, POINT, MAIN_NCP_FIELD, 23, 16, 17.878, 87, 49, 41.674, 0.015539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-3.986626, 25.735668, 63.143201], true
PB13C1, POINT, MAIN_NCP_FIELD, 22, 36, 23.791, 88, 14, 53.525, 0.022387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-2.707913, 31.716437, 84.187038], true
P538C1, POINT, MAIN_NCP_FIELD, 21, 24, 31.092, 88, 36, 35.311, 0.194266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 150400000.0, [-0.012513, 0.400386, -11.154302], true
